market,address,id,stored,classifier,candidate,confidence,reason,judgment
montrose,"1304 WELCH ST, Houston, TX 77006",pmt_1304-welch-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=100.0009; geometry=HCAD unique exact-address polygon; parcel=0370880000076; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"419 LOVETT BLVD, Houston, TX 77006",pmt_419-lovett-blvd,Single Lot,Split Lot,Split Lot,high,replat child; units=1 (one address); master_size=None (none); depth_ft=170.4378; geometry=HCAD unique exact-address polygon; parcel=0262060060001; parcel_history=none,"Unresolved: classifier measures a deep fragment/replat parcel, but that does not prove two homes or invalidate a reviewed Single label. Obtain the plat; retain stored label."
montrose,"1417 VASSAR ST, Houston, TX 77006",pmt_1417-vassar-st,Single Lot,Split Lot,Split Lot,high,replat child; units=1 (one address); master_size=None (none); depth_ft=117.0727; geometry=HCAD unique exact-address polygon; parcel=0651080020011; parcel_history=none,"Unresolved: classifier measures a deep fragment/replat parcel, but that does not prove two homes or invalidate a reviewed Single label. Obtain the plat; retain stored label."
montrose,"1312 VASSAR ST, Houston, TX 77006",pmt_1312-vassar-st,Single Lot,Split Lot,Split Lot,high,replat child; units=1 (one address); master_size=None (none); depth_ft=151.2529; geometry=HCAD unique exact-address polygon; parcel=0651080010022; parcel_history=none,"Unresolved: classifier measures a deep fragment/replat parcel, but that does not prove two homes or invalidate a reviewed Single label. Obtain the plat; retain stored label."
montrose,"1223 W DREW ST, Houston, TX 77006",pmt_1223-w-drew-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=100.3917; geometry=HCAD unique exact-address polygon; parcel=0370790000003; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1501 BONNIE BRAE ST, Houston, TX 77006",pmt_1501-bonnie-brae-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=127.7597; geometry=HCAD unique exact-address polygon; parcel=0392230000010; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"4520 YOAKUM BLVD, Houston, TX 77006",pmt_4520-yoakum-blvd,Split Lot,Common Driveway,Common Driveway,high,replat child; units=1 (one address); master_size=2 (25089111); depth_ft=57.0236; geometry=HCAD unique exact-address polygon; parcel=1343790020005; parcel_history=none,Classifier provisionally preferred: short exact-address parcel plus subdivision/unit evidence supports common access; access still needs human confirmation.
montrose,"1408 INDIANA ST A, Houston, TX 77006",pmt_1408-indiana-st-a,Split Lot,Common Driveway,Common Driveway,high,replat child; units=2 (distinct address unit letters); master_size=3 (25098277); depth_ft=62.5004; geometry=HCAD unique exact-address polygon; parcel=0180300110003; parcel_history=none,Classifier provisionally preferred: short exact-address parcel plus subdivision/unit evidence supports common access; access still needs human confirmation.
montrose,"1604 SUL ROSS ST, Houston, TX 77006",pmt_1604-sul-ross-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=134.4996; geometry=HCAD unique exact-address polygon; parcel=0522590000019; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1603 VERMONT ST, Houston, TX 77006",pmt_1603-vermont-st,Single Lot,Common Driveway,Common Driveway,high,replat child; units=1 (one address); master_size=2 (25086165); depth_ft=95.0005; geometry=HCAD unique exact-address polygon; parcel=1494460010002; parcel_history=none,Classifier provisionally preferred: short exact-address parcel plus subdivision/unit evidence supports common access; access still needs human confirmation.
montrose,"4530 YOAKUM BLVD, Houston, TX 77006",pmt_4530-yoakum-blvd,Split Lot,Common Driveway,Common Driveway,high,replat child; units=1 (one address); master_size=2 (25089147); depth_ft=45.8818; geometry=HCAD unique exact-address polygon; parcel=1343790020010; parcel_history=none,Classifier provisionally preferred: short exact-address parcel plus subdivision/unit evidence supports common access; access still needs human confirmation.
montrose,"4532 YOAKUM BLVD, Houston, TX 77006",pmt_4532-yoakum-blvd,Single Lot,Common Driveway,Common Driveway,high,replat child; units=1 (one address); master_size=2 (25089147); depth_ft=45.3869; geometry=HCAD unique exact-address polygon; parcel=1343790020011; parcel_history=none,Classifier provisionally preferred: short exact-address parcel plus subdivision/unit evidence supports common access; access still needs human confirmation.
montrose,"1246 PEDEN ST A, Houston, TX 77006",pmt_1246-peden-st-a,Split Lot,Unknown,Split Lot,unknown,no legal; units=2 (distinct address unit letters); master_size=2 (25120079); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1246 PEDEN ST B, Houston, TX 77006",pmt_1246-peden-st-b,Single Lot,Unknown,Split Lot,unknown,no legal; units=2 (distinct address unit letters); master_size=2 (25120079); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1414 KIPLING ST, Houston, TX 77006",pmt_1414-kipling-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=118.9324; geometry=HCAD unique exact-address polygon; parcel=0262040000007; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"4404 YUPON ST, Houston, TX 77006",pmt_4404-yupon-st,Single Lot,Unknown,Common Driveway,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=58.0002; geometry=HCAD unique exact-address polygon; parcel=1487400010002; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1218 BOMAR ST, Houston, TX 77006",pmt_1218-bomar-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=100.0004; geometry=HCAD unique exact-address polygon; parcel=0301470000080; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"608 PEDEN ST, Houston, TX 77006",pmt_608-peden-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=100.6978; geometry=HCAD unique exact-address polygon; parcel=0541750000003; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1615 VASSAR ST, Houston, TX 77006",pmt_1615-vassar-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=100.1683; geometry=HCAD unique exact-address polygon; parcel=0562840000012; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"4400 YUPON ST, Houston, TX 77006",pmt_4400-yupon-st,Single Lot,Unknown,Common Driveway,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=67.0002; geometry=HCAD unique exact-address polygon; parcel=1487400010001; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1916 HAWTHORNE ST, Houston, TX 77098",pmt_1916-hawthorne-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=117.3468; geometry=HCAD unique exact-address polygon; parcel=0542190000011; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1829 BRANARD ST, Houston, TX 77098",pmt_1829-branard-st,Single Lot,Unknown,Unknown,unknown,no legal; units=1 (one address); master_size=2 (26015553); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1811 SUL ROSS ST, Houston, TX 77098",pmt_1811-sul-ross-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=125.0608; geometry=HCAD unique exact-address polygon; parcel=0562700000003; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1744 HAROLD ST, Houston, TX 77098",pmt_1744-harold-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=106.2256; geometry=HCAD unique exact-address polygon; parcel=0542220000011; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1959 RICHMOND AVE, Houston, TX 77098",pmt_1959-richmond-ave,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=106.2683; geometry=HCAD unique exact-address polygon; parcel=0571210000002; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"3911 DRISCOLL ST, Houston, TX 77098",pmt_3911-driscoll-st,Split Lot,Unknown,Unknown,unknown,no legal; units=1 (one address); master_size=2 (25104275); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"4203 DRISCOLL ST, Houston, TX 77098",pmt_4203-driscoll-st,Split Lot,Unknown,Common Driveway,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=61.6606; geometry=HCAD unique exact-address polygon; parcel=1488930010001; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1820 BRANARD ST, Houston, TX 77098",pmt_1820-branard-st,Single Lot,Unknown,Unknown,unknown,no legal; units=1 (one address); master_size=2 (25116555); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1744 NORFOLK ST, Houston, TX 77098",pmt_1744-norfolk-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=126.8885; geometry=HCAD unique exact-address polygon; parcel=0660870040008; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1720 KIPLING ST, Houston, TX 77098",pmt_1720-kipling-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=126.1463; geometry=HCAD unique exact-address polygon; parcel=0542320000015; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"1301 SAULNIER ST, Houston, TX 77019",pmt_1301-saulnier-st,Single Lot,Unknown,Common Driveway,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=75.3205; geometry=HCAD unique exact-address polygon; parcel=1223790020011; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
montrose,"2025 FAIRVIEW ST, Houston, TX 77019",pmt_2025-fairview-st,Single Lot,Unknown,Unknown,unknown,no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
